client,endpoint,time,hour,iteration,round
aiohttp_async_c,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.4726,17,13,2
aiohttp_async_c,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.4748,17,14,2
aiohttp_async_c,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.4750,17,15,2
aiohttp_async_c,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.4784,17,16,2
aiohttp_async_c,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.4796,17,17,2
aiohttp_async_c,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.4894,17,18,2
aiohttp_async_c,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.4905,17,19,2
aiohttp_async_c,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.4848,17,20,2
aiohttp_async_c,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.4825,17,21,2
aiohttp_async_c,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.4558,17,22,2
aiohttp_async_c,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.4835,17,23,2
aiohttp_async_c,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.4762,17,24,2
aiohttp_async_c,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.4587,17,25,2
aiohttp_async_c,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.4523,17,26,2
aiohttp_async_c,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.4395,17,27,2
aiohttp_async_c,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.4364,17,28,2
aiohttp_async_c,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.4486,17,29,2
aiohttp_async_c,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.4348,17,30,2
aiohttp_async_c,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.5013,17,31,2
aiohttp_async_c,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.4814,17,32,2
aiohttp_async_c,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.4835,17,33,2
aiohttp_async_c,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.4762,17,34,2
aiohttp_async_c,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.4747,17,35,2
aiohttp_async_c,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.4447,17,36,2
aiohttp_async_c,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.4730,17,37,2
aiohttp_async_c,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.4515,17,38,2
aiohttp_async_c,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.4806,17,39,2
aiohttp_async_c,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.4741,17,40,2
aiohttp_async_c,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.5324,17,41,2
aiohttp_async_c,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.4994,17,42,2
aiohttp_async_c,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.4517,17,43,2
aiohttp_async_c,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.4793,17,44,2
aiohttp_async_c,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.4957,17,45,2
aiohttp_async_c,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.4619,17,46,2
aiohttp_async_c,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.4369,17,47,2
aiohttp_async_c,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.4397,17,48,2
aiohttp_async_c,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.4557,17,49,2
aiohttp_async_c,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.4800,17,50,2
aiohttp_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.6583,17,1,2
aiohttp_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.6579,17,2,2
aiohttp_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.6549,17,3,2
aiohttp_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.6882,17,4,2
aiohttp_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.6822,17,5,2
aiohttp_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.8086,17,6,2
aiohttp_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7293,17,7,2
aiohttp_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7128,17,8,2
aiohttp_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.6901,17,9,2
aiohttp_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.9981,17,10,2
aiohttp_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.6504,17,11,2
aiohttp_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.6357,17,12,2
aiohttp_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.6580,17,13,2
aiohttp_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.6969,17,14,2
aiohttp_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.6596,17,15,2
aiohttp_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.6310,17,16,2
aiohttp_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.6787,17,17,2
aiohttp_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.6711,17,18,2
aiohttp_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7017,17,19,2
aiohttp_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7850,17,20,2
aiohttp_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7542,17,21,2
aiohttp_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.6456,17,22,2
aiohttp_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.6451,17,23,2
aiohttp_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7060,17,24,2
aiohttp_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7720,17,25,2
aiohttp_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7303,17,26,2
aiohttp_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.6603,17,27,2
aiohttp_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.6552,17,28,2
aiohttp_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.6537,17,29,2
aiohttp_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.6621,17,30,2
aiohttp_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7226,17,31,2
aiohttp_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.6447,17,32,2
aiohttp_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.6551,17,33,2
aiohttp_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.6611,17,34,2
aiohttp_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.6933,17,35,2
aiohttp_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.6470,17,36,2
aiohttp_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.6651,17,37,2
aiohttp_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.6526,17,38,2
aiohttp_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.6599,17,39,2
aiohttp_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7064,17,40,2
aiohttp_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7451,17,41,2
aiohttp_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.6363,17,42,2
aiohttp_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7669,17,43,2
aiohttp_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.6517,17,44,2
aiohttp_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.6336,17,45,2
aiohttp_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.6314,17,46,2
aiohttp_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.6497,17,47,2
aiohttp_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7344,17,48,2
aiohttp_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7743,17,49,2
aiohttp_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.6438,17,50,2
httpx_async_c,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.4974,17,1,2
httpx_async_c,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.4664,17,2,2
httpx_async_c,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.5864,17,3,2
httpx_async_c,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.5020,17,4,2
httpx_async_c,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.5027,17,5,2
httpx_async_c,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.5244,17,6,2
httpx_async_c,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.4714,17,7,2
httpx_async_c,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.4806,17,8,2
httpx_async_c,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.4916,17,9,2
httpx_async_c,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.5146,17,10,2
httpx_async_c,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.4977,17,11,2
httpx_async_c,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.4976,17,12,2
httpx_async_c,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.5145,17,13,2
httpx_async_c,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.5086,17,14,2
httpx_async_c,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.5035,17,15,2
httpx_async_c,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.4873,17,16,2
httpx_async_c,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.4873,17,17,2
httpx_async_c,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.4654,17,18,2
httpx_async_c,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.4853,17,19,2
httpx_async_c,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.4766,17,20,2
httpx_async_c,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.4937,17,21,2
httpx_async_c,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.4954,17,22,2
httpx_async_c,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.5027,17,23,2
httpx_async_c,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.5119,17,24,2
httpx_async_c,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.4810,17,25,2
httpx_async_c,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.4830,17,26,2
httpx_async_c,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.4670,17,27,2
httpx_async_c,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.4859,17,28,2
httpx_async_c,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.4614,17,29,2
httpx_async_c,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.4984,17,30,2
httpx_async_c,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.4850,17,31,2
httpx_async_c,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.4896,17,32,2
httpx_async_c,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.4839,17,33,2
httpx_async_c,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.5210,17,34,2
httpx_async_c,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.5185,17,35,2
httpx_async_c,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.4905,17,36,2
httpx_async_c,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.5018,17,37,2
httpx_async_c,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.4940,17,38,2
httpx_async_c,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.5196,17,39,2
httpx_async_c,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.4953,17,40,2
httpx_async_c,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.5178,17,41,2
httpx_async_c,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.5108,17,42,2
httpx_async_c,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.5226,17,43,2
httpx_async_c,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.4947,17,44,2
httpx_async_c,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.4555,17,45,2
httpx_async_c,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.4615,17,46,2
httpx_async_c,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.4984,17,47,2
httpx_async_c,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.5006,17,48,2
httpx_async_c,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.4381,17,49,2
httpx_async_c,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.5087,17,50,2
httpx_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7052,17,1,2
httpx_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.6791,17,2,2
httpx_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7320,17,3,2
httpx_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7568,17,4,2
httpx_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7580,17,5,2
httpx_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.6850,17,6,2
httpx_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7243,17,7,2
httpx_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7130,17,8,2
httpx_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7040,17,9,2
httpx_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7550,17,10,2
httpx_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7142,17,11,2
httpx_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.6877,17,12,2
httpx_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.6681,17,13,2
httpx_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7327,17,14,2
httpx_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7155,17,15,2
httpx_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.6902,17,16,2
httpx_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7980,17,17,2
httpx_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7628,17,18,2
httpx_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.6866,17,19,2
httpx_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.6649,17,20,2
httpx_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.6660,17,21,2
httpx_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.6664,17,22,2
httpx_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7465,17,23,2
httpx_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.6767,17,24,2
httpx_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7302,17,25,2
httpx_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7025,17,26,2
httpx_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.6648,17,27,2
httpx_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7012,17,28,2
httpx_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7288,17,29,2
httpx_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.6885,17,30,2
httpx_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7006,17,31,2
httpx_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.6767,17,32,2
httpx_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.6977,17,33,2
httpx_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.6652,17,34,2
httpx_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7035,17,35,2
httpx_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.6901,17,36,2
httpx_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7615,17,37,2
httpx_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.6907,17,38,2
httpx_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7099,17,39,2
httpx_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7206,17,40,2
httpx_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.6529,17,41,2
httpx_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.6554,17,42,2
httpx_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.6954,17,43,2
httpx_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7125,17,44,2
httpx_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7872,17,45,2
httpx_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7393,17,46,2
httpx_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.8994,17,47,2
httpx_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7369,17,48,2
httpx_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.6664,17,49,2
httpx_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.6637,17,50,2
kr8s_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,4.0611,17,1,2
kr8s_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7852,17,2,2
kr8s_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7840,17,3,2
kr8s_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7822,17,4,2
kr8s_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7465,17,5,2
kr8s_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7368,17,6,2
kr8s_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7314,17,7,2
kr8s_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7579,17,8,2
kr8s_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7484,17,9,2
kr8s_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7909,17,10,2
kr8s_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7802,18,11,2
kr8s_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.8040,18,12,2
kr8s_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.8975,18,13,2
kr8s_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7716,18,14,2
kr8s_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.8417,18,15,2
kr8s_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.8978,18,16,2
kr8s_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7937,18,17,2
kr8s_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7719,18,18,2
kr8s_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7869,18,19,2
kr8s_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.8518,18,20,2
kr8s_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7507,18,21,2
kr8s_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7414,18,22,2
kr8s_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7945,18,23,2
kr8s_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7606,18,24,2
kr8s_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7448,18,25,2
kr8s_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7623,18,26,2
kr8s_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7618,18,27,2
kr8s_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7440,18,28,2
kr8s_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7870,18,29,2
kr8s_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.8033,18,30,2
kr8s_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7516,18,31,2
kr8s_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7443,18,32,2
kr8s_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.9546,18,33,2
kr8s_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7575,18,34,2
kr8s_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.8482,18,35,2
kr8s_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7834,18,36,2
kr8s_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7495,18,37,2
kr8s_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7669,18,38,2
kr8s_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7565,18,39,2
kr8s_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7663,18,40,2
kr8s_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7653,18,41,2
kr8s_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7796,18,42,2
kr8s_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.8021,18,43,2
kr8s_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7493,18,44,2
kr8s_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7737,18,45,2
kr8s_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7376,18,46,2
kr8s_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7837,18,47,2
kr8s_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7918,18,48,2
kr8s_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7684,18,49,2
kr8s_async,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7514,18,50,2
kr8s_sync,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,3.7330,18,1,2
kr8s_sync,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7212,18,2,2
kr8s_sync,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.8411,18,3,2
kr8s_sync,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7174,18,4,2
kr8s_sync,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.6923,18,5,2
kr8s_sync,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.6741,18,6,2
kr8s_sync,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.6888,18,7,2
kr8s_sync,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7374,18,8,2
kr8s_sync,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7205,18,9,2
kr8s_sync,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7489,18,10,2
kr8s_sync,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.6915,18,11,2
kr8s_sync,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7182,18,12,2
kr8s_sync,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7773,18,13,2
kr8s_sync,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.6977,18,14,2
kr8s_sync,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.6974,18,15,2
kr8s_sync,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7565,18,16,2
kr8s_sync,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7188,18,17,2
kr8s_sync,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7245,18,18,2
kr8s_sync,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7097,18,19,2
kr8s_sync,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.6922,18,20,2
kr8s_sync,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7606,18,21,2
kr8s_sync,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7209,18,22,2
kr8s_sync,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7336,18,23,2
kr8s_sync,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7617,18,24,2
kr8s_sync,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.9522,18,25,2
kr8s_sync,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.6977,18,26,2
kr8s_sync,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7277,18,27,2
kr8s_sync,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.6845,18,28,2
kr8s_sync,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7281,18,29,2
kr8s_sync,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7816,18,30,2
kr8s_sync,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7438,18,31,2
kr8s_sync,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7102,18,32,2
kr8s_sync,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.6919,18,33,2
kr8s_sync,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.6921,18,34,2
kr8s_sync,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7008,18,35,2
kr8s_sync,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.6924,18,36,2
kr8s_sync,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7535,18,37,2
kr8s_sync,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7730,18,38,2
kr8s_sync,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.6842,18,39,2
kr8s_sync,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.6915,18,40,2
kr8s_sync,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.6858,18,41,2
kr8s_sync,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7197,18,42,2
kr8s_sync,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7156,18,43,2
kr8s_sync,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7325,18,44,2
kr8s_sync,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.8353,18,45,2
kr8s_sync,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.6904,18,46,2
kr8s_sync,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.6958,18,47,2
kr8s_sync,https://ec2-34-203-229-20.compute-1.amazonaws.com:6443,0.7311,18,48,2
